0.32965
0.33175
0.32775
0.3275
0.32635
0.32455
0.3248
0.32795
0.3268
0.3287
0.3246
0.3274
0.32525
0.32845
0.32695
0.32685
0.3288
0.32605
0.32385
0.3231
0.3298
0.33075
0.32815
0.32395
0.3312
0.32785
0.3323
0.3283
0.3323
0.32355
0.32845
0.3311
0.32525
0.32895
0.32835
0.3268
0.33405
0.32685
0.32365
0.3299
0.3305
0.3274
0.3271
0.32525
0.33
0.32775
0.3293
0.3254
0.3264
0.329
0.32895
0.3224
0.3211
0.32375
0.31695
0.3255
0.32365
0.3225
0.3236
0.3209
0.32095
0.31945
0.32125
0.3256
0.31735
0.32215
0.3172
0.3219
0.31605
0.3232
0.3243
0.31755
0.3209
0.3183
0.31795
0.32325
0.32915
0.32235
0.32355
0.3194
0.3154
0.3144
0.3244
0.3221
0.3181
0.31725
0.31885
0.322
0.3191
0.32215
0.3251
0.31645
0.3273
0.32475
0.32775
0.31815
0.3196
0.31845
0.3224
0.316
